id	guid	mid	field_1	field_2	field_3	field_4	field_5	field_6
1558802837481	zbe)J;Bipn	1562101354843	Let \(U\) be a utility function in terms of wealth, \(w \in \mathbb{R}\). {{c2::The&nbsp;relative risk aversion&nbsp;of \(U\), \(R(w)\),}}&nbsp;is {{c1::the function \[-w\frac{U^{\prime\prime}(w)}{U^\prime(w)}.\]}}	"<img src=""Utility theory.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 18.		
1558803688465	nCU!gNld|.	1562101354843	<div>Let \(U(w)\) be a utility function where \(w\) represents wealth. \(U\) is called&nbsp;{{c2::iso-elastic}}&nbsp;if {{c1::\[R(w) = -w\frac{U^{\prime\prime}(w)}{U^\prime(w)} = c\] for a constant \(c\in \mathbb{R}\).}}</div>	"<div><img src=""Utility theory.svg""><br></div>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 22.		
1558804119863	d@ssx@U#|`	1562101354843	A utility function \(U\) is called {{c2::a&nbsp;power utility function}}, if {{c1::\[U(w) = \frac{w^\gamma -1}{\gamma}\] for some \(\gamma \in \mathbb{R}\)}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 22.		
1558877049701	luyjHkT&}-	1508676822151	According to utility theory, what is the maximum premium that an individual will be prepared to pay in order to insure themselves against a random loss, \(X\)?	The quantity, \(P\), that solves \[\mathbb{E}[U(a-X)] = U(a-P),\] where \(a\) is the initial wealth.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 31	
1558877899873	rk41w)W^!j	1508676822151	According to utility theory, what is the minimum premium that an insurer will be prepared to receive in order to insure someone against a random loss, \(X\)?	The quantity, \(Q\), that solves \[\mathbb{E}[U(a+Q-X)] = U(a)\] where \(a\) is the initial wealth of the insurer.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 32	
1558878642833	b0d%?SEc*S	1562101354843	The key limitations of utility theory are as follows.<br><br>1) {{c1::To calculate expected utility, we need to know the form of \(U\), which is typically difficult to ascertain.}}<div><br></div><div>2) {{c2::The theorem cannot be applied separately to each of several sets of risky choices facing an individual.}}</div><div><br></div><div>3) {{c3::It is may not possible to model the utility function of a group as if it were an individual (e.g. consider an insurance firm).}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 2 p. 33		
1558961363478	r,JJNyVve_	1562101354843	Let \(A\) and \(B\) be investment portfolios. We say {{c2::\(A\) has absolute dominance&nbsp;over \(B\)}}&nbsp;if {{c1::\(A\) provides a higher return than \(B\) in all possible circumstances}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 3		
1558961520966	wn&8ja`*$;	1562101354843	<div>Let \(A\) and \(B\) be investment portfolios. {{c2::The first-order stochastic dominance theorem}} states {{c1::that a non-satiated agent will prefer \(A\) to \(B\) if \(\forall x \in \mathbb{R}\) \[F_A(x) \leq F_B(x),\] with strict inequality holding for some \(x\). (Here \(F_A\) and \(F_B\) are the cumulative probability distributions of \(A\) and \(B\).)}}<br></div>	"<div>Note that this theorem assumes that the expected utility theorem applies.</div><div><br></div><img src=""Utility theory.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 3		
1558961722173	f_vstQP)!l	1562101354843	Let \(A\) and \(B\) be investment portfolios. We say {{c2::\(A\)&nbsp;dominates&nbsp;\(B\)}}&nbsp;if {{c1::an investor will prefer \(A\) to \(B\)}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 3		
1558962106127	gh=h^iKUSo	1562101354843	<div>Let \(A\) and \(B\) be investment portfolios. {{c2::The second-order stochastic dominance theorem}} states {{c1::that a non-satiated, risk-averse agent will prefer \(A\) to \(B\) if \(\forall x \in \mathbb{R}\) \[\int_{-\infty}^x F_A(y)\ \textrm{d}y \leq \int_{-\infty}^x F_B(y)\ \textrm{d}y\] with strict inequality holding for some \(x\). (Here \(F_A\) and \(F_B\) are the cumulative probability distributions of \(A\) and \(B\).)}}<br></div>	"<div>Note that this theorem assumes that the expected utility theorem applies.<br></div><div><br></div><img src=""Utility theory.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 6		
1558962218178	BYBf?:):Pq	1506525119072	How did Friedman and Savage criticise expected utility theory?	They argued that an individual can have different utility functions depending on initial wealth.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 10	
1558962416597	D.I5nHWIK,	1506525119072	How did Markowitz criticise expected utility theory?	He argued that utility should be measured relative to changes from a reference point (which could possibly be initial wealth) rather than absolute values of wealth.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 10	
1558962520186	rqZZ2}E+@7	1506525119072	Who invented prospect theory?	Daniel Kahneman and Amos Tversky.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 10	
1558962550101	MVNQ#%AtV-	1506525119072	In what year did Shiller publish his famous argument against market efficiency?	1981.	"<img src=""Timeline.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 1 p. 12	
1558963023998	DqKP@+_02x	1562101354843	Prospect theory: The two phases of decision-making are as follows.<br><br>1) {{c1::Editing / framing – outcomes of the decision are initially appraisd and ordered.}}<div><br></div><div>2) {{c2::Evaluation – a choice is made among the appraised options.}}</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 10		
1558963123437	g%~,d|T(L^	1506525119072	Prospect theory: What is <u>editing</u>?	<u>Editing</u>, or <u>framing</u>, is one of the main phases of decision making in prospect theory. It is the creation of a representation of the acts, outcomes and contingencies associate with a given choice.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 11	
1558963221619	O~|[NV{^&+	1562101354843	Prospect theory: The basic operations involved in editing are as follows.<br><br>1) {{c1::Acceptance – people are unlikely to alter the formulation of the choices presented.}}<div><br></div><div>2) {{c2::Segregation – focusing only on the factors that appear most relevant.}}</div>	"<img src=""Prospect theory1.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 11		
1558963406721	ye5h?Y3uw2	1506525119072	Give two examples of the framing effect.	1) People systematically prefer the second of these two choices:<div>&nbsp; &nbsp; a) £30 with a 50% chance of losing £20.</div><div>&nbsp; &nbsp; b) £10 with a 50% change of gaining £20.</div><div>2) People give systematically different answers when asked (about the same film)</div><div>&nbsp; &nbsp; a) How long was the film?</div><div>&nbsp; &nbsp; b) How short was the film?</div>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 11	
1558964045524	yCiV=wI<Cs	1562101354843	Prospect theory: {{c2::Reference dependence}} is {{c1:: the fact that people derive utility from <i>relative</i>&nbsp;changes in wealth, rather than absolute amounts of wealth}}.	"<img src=""Prospect theory2.svg"">"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 11		
1558964139730	FM{hkRxt^<	1562101354843	Prospect theory: {{c2::Loss aversion}} is {{c1::the fact that people are much more sensitive to losses than to gains of equal magnitude}}.	"<img src=""Prospect theory2.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12		
1558964267340	#P^+hzQxG	1506525119072	Prospect theory: Roughly how strong is the effect of loss aversion?	Two times: the pain from loss is roughly twice as strong as the pleasure from an equivalent gain.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12	
1558964322694	m(6sT2!kPq	1562101354843	Prospect theory: {{c2::The endowment effect}} is {{c1::the fact that a person's preferences dependent on what they already possess}}.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12		
1558964480923	vW92~!A;B9	1562101354843	Prospect theory: {{c2::The changing risk attitudes effect}} is {{c1::the fact that people tend to be risk-averse when pondering gains and risk-seeking when pondering losses}}.	"<img src=""Prospect theory2.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12		
1558969481221	DLDB?+Qfe?	1562101354843	Prospect theory: {{c2::Deminishing sensitivity}} is {{c1::the fact that as a person gains (or losses) more, the marginal impact on utility of additional gains (or losses) moves closer to zero. That is, the utility function is concave in the region of grains and convex in the region of losses}}.	"<img src=""Prospect theory2.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12		
1558969594282	C~V(5!%s:	1506525119072	Prospect theory: What is <u>probability weighting</u>?	People do not weigh outcomes by the objective probabilities but by transformed / weighted probabilities. In particular, low probabilities are overweighted and high probabilities are underweighted.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12	
1558969697377	JQ2RyZdQtO	1506525119072	Prospect theory: What is the <u>certainty effect</u>?	People overweight certainty: as a option goes from certain to very likely, the drop in utility function is more than the same reduction in probability from a less-than-certain option.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12	
1558969829047	J!a&Syc6f8	1506525119072	Prospect theory: What is the <u>isolation effect</u>?	When choosing between alternatives, people tend to disregard components that they share and focus on what makes them different. Since different choices can be decomposed in different ways this can lead to incosistent decisions.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 12	
1558970120561	F&1v,C8@}/	1562101354843	The key findings of prospect theory are the following.<br><br>1) {{c1::Utility is based on a reference point, not in absolute terms.}}<div><br></div><div>2) {{c2::Reduction in utility from a loss is roughly twice as much as a gain of the same amount.}}</div><div><br></div><div>3) {{c3::People are typically risk-averse when considering gains and risk-seeking when considering losses.}}</div><div><br></div><div>4) {{c4::People experience a diminishing sensitivity to gains/losses of greater magnitude.}}</div>	"<img src=""Prospect theory2.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 13		
1558970374231	M,ULa,!;}&	1506525119072	Prospect theory: What is a <u>heuristic</u>?	A <u>heurisitc</u>&nbsp;is a cognitive shortcut that is used to make a decision quickly which is usually accurate enough in a certain domain.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 14	
1558970454052	s37WbID6/D	1506525119072	Describe the <u>anchoring and adjustment</u>&nbsp;heuristic.	<u>Anchoring and adjustment</u>&nbsp;is a method by which people produce estimates. People start with an initial idea of the answer (an <u>anchor</u>) and then makes adjustments away from it.<br>			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 14	
1558970691776	Hti*L#TjcE	1506525119072	Prospect theory: Give an example of achoring.	In an experiment where estate agents were asked to value a property after being given extensive information about it, the estate agents were significantly influenced by a suggested price.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 14	
1558970859575	Js$]MGgE7W	1506525119072	Describe the <u>representitiveness</u>&nbsp;heuristic.	People often use similariy as a proxy for probabilistic thinking. E.g. the likelihood that a person belongs to a given group is assessed based on how representative they are of that group.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 15	
1558971262138	p*q,zGcQ=K	1506525119072	Describe the <u>availability</u>&nbsp;heuristic.	People judge the probability of an event based on the ease with which they can recall instances of it happening.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 15	
1558971457726	g]y@|WAjf1	1506525119072	Describe the <u>familiarity</u>&nbsp;heuristic.	People favour options that are familiar to them.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 16	
1558971562610	z41.8mYDQ<	1506525119072	What is a <u>behavioural bias</u>?	A <u>behavioural bias</u>&nbsp;is a behavioural pattern that is a significant diviation from the rational outcomes proposed by expected utility theory (or other theory of rationality).			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 16	
1558982032506	dWh+>?Y9%j	1506525119072	What is <u>hindsight bias</u>?	People tend to think that past events were more predictable than they were.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 16	
1559063414864	sMZGtBtT-l	1506525119072	What is <u>confirmation bias</u>?	The tendency for people to seek out evidence that confirms their belief (and overlook evidence that disconfirms it).			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 16	
1559063462985	bkGCu8.zlU	1562101354843	The main components of overconfidence bias are as follows.<br><br>1) {{c1::Hindsight bias.}}<div>2) {{c2::Confirmation bias.}}</div>	"<img src=""Prospect theory1.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 16		
1559063662345	xX[28L1L%v	1562101354843	The main components of self-serving bias are as follows.<br><br>1) {{c1::Status quo bias.}}<div>2) {{c2::Herd behaviour.}}</div>	"<img src=""Prospect theory1.svg""><br>"		<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 17		
1559063697766	E8jxj42w6]	1506525119072	What is <u>status quo bias</u>?	<u>Status quo</u>&nbsp;bias is the tendency for people to stick with their current situation / choice, even in the presence of better alternatives.			<i>CM2.</i>&nbsp;ActEd Combined Materials Pack (2019), chp. 3 p. 17	
